record_key,date,date_precision,calendar,kind,direction,sender,recipient,place,language,language_detail,period,edition_of_record,tboo_volume,tboo_page_first,tboo_page_last,witness_class,witness_lines,translation_grade,collated,hven_kassel,concerns_press,abstract,tekstnet_url,letter_page
brahe-t_15990831001,1599-08-31,day,ns,letter,from,Tycho Brahe,Johann Georg Herwart von Hohenburg,Benátky,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,158,163,copies-only,2,A,yes,no,yes,"Reports his establishment at Benátky castle under imperial patronage and plans to pursue astronomical and alchemical work there, with instruments being transferred from Magdeburg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990831001/,letters/brahe-t_15990831001.html
brahe-t_15990909001,1599-09-09,day,ns,letter,from,Tycho Brahe,Holger Rosenkrantz,Benátky,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,162,172,copies-only,1,A,yes,no,no,"Recounts the journey from Wittenberg to Bohemia, detailing delays caused by a daughter's illness, the completion of a book for the Emperor, and hospitality received en route.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990909001/,letters/brahe-t_15990909001.html
brahe-t_15990917001,1599-09-17,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,171,175,copies-only,1,A,yes,no,yes,"Acknowledges receipt of Tycho's lunar eclipse calculation, congratulates him on imperial patronage, and discusses whether the star of Mercury can eclipse Venus.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990917001/,letters/brahe-t_15990917001.html
brahe-t_15990918001,1599-09-18,day,ns,letter,from,Tycho Brahe,Anders Sørensen Vedel,Benátky,Latin,Latin,exile,Tychonis Brahei relatio de statu suo,VIII,174,181,copies-only,1,A,yes,no,yes,"Narrates the circumstances of his departure from Denmark, recounting his warning to the King's Chancellor about the threatened fate of his observatory at Uraniborg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990918001/,letters/brahe-t_15990918001.html
brahe-t_15990920001,1599-09-20,day,os,letter,third,Henrik Ramel,Sophie Brahe,Helsingør,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,154,156,original,1,A,yes,no,no,"Informs Sophie Brahe that 300 dalers he had ready were paid out elsewhere due to her messenger's delay, and arranges for payment through Sten Maltesen instead.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990920001/,letters/brahe-t_15990920001.html
brahe-t_15990922001,1599-09-22,day,unmarked,letter,from,Tycho Brahe,Christen Sørensen Longomontanus,Benátky,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,181,184,copies-only,1,A,yes,no,no,"Asks Longomontanus to accompany his son and Mule to Denmark to retrieve remaining instruments, reporting that imperial secretary Barvitius has written to Henrik Ramel to facilitate the transfer.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990922001/,letters/brahe-t_15990922001.html
brahe-t_15990925001,1599-09-25,day,ns,letter,third,Magdalene Brahe,Mette Kotte,Benátky,Danish,Danish,exile,Danske Magazin,XIV,151,153,copies-only,2,A,yes,no,no,"Thanks Mette Mule for her letter received at Wittenberg, apologises for the delay in reply, and reports that brother Tyge and Claus Mule are travelling to Denmark.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990925001/,letters/brahe-t_15990925001.html
brahe-t_15990926001,1599-09-26,day,ns,letter,from,Tycho Brahe,Daniel Cramer,Benátky,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,183,187,copies-only,1,A,yes,no,yes,"Refers Cramer to an enclosed copy of his letter to Holger Rosenkrantz for news of his situation, requesting confidentiality, and hints at a separate matter personally concerning Cramer.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990926001/,letters/brahe-t_15990926001.html
brahe-t_15990929001,1599-09-29,day,ns,letter,from,Tycho Brahe,The Mayors and Council of Hamburg,Benátky,German,German,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,153,155,original,1,A,yes,no,no,"Informs the Hamburg city council of his imperial summons and generous reception at Rudolf II's court, noting the Emperor's awareness of instruments and goods left behind in Denmark.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15990929001/,letters/brahe-t_15990929001.html
brahe-t_15991008001,1599-10-08,day,os,letter,to,Vincent Moller,Tycho Brahe,Hamburg,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,155,156,original,1,A,yes,no,no,"Reports that imperial letters on Tycho's behalf have not yet been presented to Hamburg's Senate due to his people's carelessness, and promises to promote the matter once they are read.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991008001/,letters/brahe-t_15991008001.html
brahe-t_15991024001,1599-10-24,day,unmarked,letter,to,Sophie Brahe,Tycho Brahe,Breitenburg,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,156,159,original,1,A,yes,no,no,"Reports accompanying her son Tage on his journey, describing travel through Haderslev and Lindved to Breitenburg, where Gert Rantzau is helping arrange his onward passage to Basel.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991024001/,letters/brahe-t_15991024001.html
brahe-t_15991025001,1599-10-25,day,os,letter,to,Axel Brahe,Tycho Brahe,Copenhagen,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,159,160,original,1,A,yes,no,no,Expresses gladness at hearing of Tycho's favourable terms with the Emperor and pledges to help prevent any interference with the retrieval of his instruments if it arises.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991025001/,letters/brahe-t_15991025001.html
brahe-t_15991029001,1599-10-29,day,os,letter,to,Eske Bille,Tycho Brahe,Copenhagen,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,159,163,original,1,A,yes,no,no,"Acknowledges Tycho's good standing with the Emperor (noted at the Herredag assembly), discusses 50 thaler owed to Longomontanus, and advises routing the instruments via Lübeck.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991029001/,letters/brahe-t_15991029001.html
brahe-t_15991104001,1599-11-04,day,ns,letter,to,Giovanni Antonio Magini,Tycho Brahe,Bologna,Latin,Latin,exile,"Magini, Tabulae primi mobilis (Venice 1604)",VIII,189,191,unmarked-only,1,A,yes,no,yes,"Reports Tengnagel's Carnival visit delivering Tycho's letter and the Mechanica, explains why Tengnagel could not convey the secret commission, and accounts for the ensuing delay in replying.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991104001/,letters/brahe-t_15991104001.html
brahe-t_15991116001,1599-11-16,day,ns,letter,from,Tycho Brahe,Johann Georg Herwart von Hohenburg,Jiřice,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,191,203,copies-only,2,A,yes,no,yes,"Acknowledges receipt of two letters and the Bavarian library catalogue, explaining his delayed reply by his busy correspondence while sending his eldest son to retrieve instruments from Magdeburg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991116001/,letters/brahe-t_15991116001.html
brahe-t_15991126001,1599-11-26,day,os,letter,to,Beate Bille,Tycho Brahe,,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,167,167,original,1,A,yes,no,no,"Brief maternal letter expressing gladness that Tycho has found settled circumstances, reporting her own good health, and commending him and his household to God.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991126001/,letters/brahe-t_15991126001.html
brahe-t_15991203001,1599-12-03,day,os,letter,to,Axel Gyldenstierne,Tycho Brahe,Copenhagen,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,168,169,original,1,A,yes,no,no,"Thanks Tycho for his letter reporting good circumstances with the Emperor, and explains why he cannot promptly repay the money owed at the current Umschlag.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991203001/,letters/brahe-t_15991203001.html
brahe-t_15991204001,1599-12-04,day,unmarked,letter,to,Niels Krag,Tycho Brahe,Copenhagen,Latin,Latin,exile,"Friis, Tychonis Brahei et ad eum doctorum virorum epistolae ab anno 1588 (1900–09)",VIII,210,215,copies-only,1,A,yes,no,no,"Explains his delay in replying after returning from the English Legation, and rebukes Tycho for carping at innocent friends through jest and play.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991204001/,letters/brahe-t_15991204001.html
brahe-t_15991205001,1599-12-05,day,os,letter,to,Mikkel Vibe,Tycho Brahe,Copenhagen,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,170,170,original,1,A,yes,no,no,Reports arranging an open boat to transport Tycho's instruments from Hven to Lübeck after a large ship proved impractical due to their size.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991205001/,letters/brahe-t_15991205001.html
brahe-t_15991209001,1599-12-09,day,ns,letter,from,Tycho Brahe,Johannes Kepler,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,202,211,unmarked-only,1,A,yes,no,yes,"Apologizes for delayed reply, excuses Kepler regarding Ursus's insertion of his letter, and describes the disruption caused by relocating his affairs to Bohemia.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991209001/,letters/brahe-t_15991209001.html
brahe-t_15991214001,1599-12-14,day,ns,letter,from,Tycho Brahe,Hugo Blotius,Jiřice,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,214,216,unmarked-only,1,A,yes,no,no,"Invokes their old Basel friendship and requests a catalogue of the Imperial Library in Vienna, especially its philosophical and mathematical holdings.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991214001/,letters/brahe-t_15991214001.html
brahe-t_15991216001,1599-12-16,day,os,letter,to,Ludolf Riddershusen,Tycho Brahe,Bremen,Latin,Latin / German address,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,215,221,unmarked-only,1,A,yes,no,no,Thanks Tycho for past benefits and explains a year's silence caused by domestic troubles and a false rumour of his death circulating at Carnival.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991216001/,letters/brahe-t_15991216001.html
brahe-t_15991219001,1599-12-19,day,os,letter,to,Christophorus Henniochus,Tycho Brahe,Rostock,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,220,222,unmarked-only,1,A,yes,no,no,"Congratulates Tycho on his imperial patronage and describes Jacob Kindler, a Silesian alchemist at Zittau practising a Paracelsian art of transmuting metals into stones.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991219001/,letters/brahe-t_15991219001.html
brahe-t_15991231001,1599-12-31,day,ns,letter,from,Tycho Brahe,Johann Georg Herwart von Hohenburg,Jiřice,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,221,226,unmarked-only,1,A,yes,no,yes,Reports receiving Herwart's latest brief letter just before the winter solstice and thanks him for patience with delayed replies and continued friendship.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_15991231001/,letters/brahe-t_15991231001.html
brahe-t_16000000001,1600-00-00,year,unmarked,act,from,Tycho Brahe,Sigfrid Rindschat,Benátky,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,204,207,draft-only,1,A,yes,no,no,"Acknowledges a letter brought by Kepler on his arrival with Baron Hoffmann, and mentions failed earlier correspondence sent from Wandsbek to Jutland.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000000001/,letters/brahe-t_16000000001.html
brahe-t_16000000002,1600-00-00,year,unmarked,letter,from,Tycho Brahe,Simon von Petkum,Benátky,German,German / Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,195,198,draft-only,1,A,yes,no,no,"Acknowledges letters received via Petkum, gives multiple postal routes for future correspondence, and relays thanks to Burgomaster Möller regarding the Emperor's letter to Hamburg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000000002/,letters/brahe-t_16000000002.html
brahe-t_16000000003,1600-00-00,year,ns,letter,from,Tycho Brahe,"Rudolf II, Holy Roman Emperor",Benátky,German,German / Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,206,208,unmarked-only,1,A,yes,no,no,Petitions the Emperor to pay over a year's arrears of salary from Bohemian lordships on a quarterly schedule and remedy other outstanding deficiencies.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000000003/,letters/brahe-t_16000000003.html
brahe-t_16000103001,1600-01-03,day,ns,letter,from,Tycho Brahe,Vincenzio Pinelli,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,225,228,unmarked-only,1,A,yes,no,no,"Reports that Tengnagel twice failed to meet Pinelli in Padua — on the return, Galileo Galilei reported Pinelli had retired — and now writes directly.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000103001/,letters/brahe-t_16000103001.html
brahe-t_16000103002,1600-01-03,day,ns,letter,from,Tycho Brahe,Giovanni Antonio Magini,Benátky,Latin,Latin,exile,"Magini, Tabulae primi mobilis (Venice 1604)",VIII,228,232,unmarked-only,1,A,yes,no,yes,"Acknowledges Magini's letters via Tengnagel, encloses a brief account of his departure from Denmark and added verses, and urges prompt completion of a promised task.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000103002/,letters/brahe-t_16000103002.html
brahe-t_16000106001,1600-01-06,day,ns,letter,to,Daniel Fels,Tycho Brahe,Plzeň,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,231,233,unmarked-only,1,A,yes,no,no,"Confirms receipt of Tycho's Benátky design, reports it will be presented to Barvitius for the Emperor, and relays that Rudolf asks daily after Tycho.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000106001/,letters/brahe-t_16000106001.html
brahe-t_16000107001,1600-01-07,day,ns,letter,from,Tycho Brahe,Bartholomaeus Scultetus,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,233,236,unmarked-only,1,A,yes,no,no,Rebukes Scultetus for persistent failure to reply to letters and explains that the first volume of the Progymnasmata cannot yet be sent as printing is incomplete.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000107001/,letters/brahe-t_16000107001.html
brahe-t_16000110001,1600-01-10,day,ns,letter,from,Tycho Brahe,Jacob Monau (Monavius),Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,235,237,unmarked-only,1,A,yes,no,no,"Returns Tobias Fischer's poem with minor corrections and asks Monau to share the revised version with Fischer, noting difficulty locating letters amid the move.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000110001/,letters/brahe-t_16000110001.html
brahe-t_16000115001,1600-01-15,day,os,letter,to,Tage Ottesen Thott,Tycho Brahe,Heidelberg,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,169,171,original,1,A,yes,no,no,"Thanks his uncle Tycho for years of kindness, excuses tardy correspondence by preparations for a study-tour that began 13 December, and promises more regular letters.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000115001/,letters/brahe-t_16000115001.html
brahe-t_16000117001,1600-01-17,day,ns,letter,from,Tycho Brahe,Martin Bachazek,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,237,240,unmarked-only,1,A,yes,no,no,"Thanks Bachazek for hospitality to his countryman, acknowledges correction of an epigram misprint, and recommends a young Dane newly arrived at Benátky.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000117001/,letters/brahe-t_16000117001.html
brahe-t_16000120001,1600-01-20,day,ns,letter,from,Tycho Brahe,Unnamed correspondents (Anonymus),Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,239,241,unmarked-only,1,A,yes,no,no,Responds to the Emperor's request for a yearly forecast on epidemic diseases by explaining his reservations about astrological prediction and its dependence on lower causes.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000120001/,letters/brahe-t_16000120001.html
brahe-t_16000124001,1600-01-24,day,ns,letter,from,Tycho Brahe,Ferdinando I de' Medici,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,241,244,unmarked-only,1,A,yes,no,no,Thanks the Grand Duke for his unsolicited letter and expresses pleasure that so eminent a prince takes an interest in astronomy.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000124001/,letters/brahe-t_16000124001.html
brahe-t_16000126001,1600-01-26,day,ns,letter,from,Tycho Brahe,Johann Friedrich Hoffmann,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,243,245,unmarked-only,1,A,yes,no,no,Congratulates Hoffmann on his safe return from Austria and expresses confidence in his benevolent support for astronomical studies.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000126001/,letters/brahe-t_16000126001.html
brahe-t_16000126002,1600-01-26,day,ns,letter,from,Tycho Brahe,Johannes Kepler,Benátky,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,245,247,unmarked-only,1,A,yes,no,yes,"Reports receiving Kepler's letter and urges him to travel at once to Benátky, noting a previous reply was sent via Blotius in Vienna.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000126002/,letters/brahe-t_16000126002.html
