row_key,volume,printed_page,year,body,kind,set_from,summary,archive_org
p-XII-352,XII,352,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes/Loca Veneris (1594, Dec 15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n392
p-XII-353,XII,353,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes/Loca Veneris (1594, Dec 16, max digression + perigee)",https://archive.org/details/operaomniaedidit12brahuoft/page/n393
p-XII-354,XII,354,,Venus,observation,GKS 313 folio; GKS 312 folio,"Loca Veneris (Dec 17) + Dec 20 (per Radium, equator)",https://archive.org/details/operaomniaedidit12brahuoft/page/n394
p-XII-355,XII,355,1594,Venus,observation,GKS 313 folio; GKS 312 folio,Venus–Jupiter conjunction eyewitness (Landskrona) + Dec 21 (1594),https://archive.org/details/operaomniaedidit12brahuoft/page/n395
p-XII-356,XII,356,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes ♃ & ♀ (1594, Dec 22, conjunction day)",https://archive.org/details/operaomniaedidit12brahuoft/page/n396
p-XII-357,XII,357,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes ♃ & ♀ (1594, Dec 22–23)",https://archive.org/details/operaomniaedidit12brahuoft/page/n397
p-XII-358,XII,358,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes ♀ & ♃ (1594, Dec 22)",https://archive.org/details/operaomniaedidit12brahuoft/page/n398
p-XII-359,XII,359,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes ♀ & ♃ (1594, Dec 22 declining + Dec 23)",https://archive.org/details/operaomniaedidit12brahuoft/page/n399
p-XII-360,XII,360,1594,Venus,observation,GKS 313 folio; GKS 312 folio,"Observationes ♀ & ♃ (1594, Dec 23–28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n402
p-XII-361,XII,361,1594,Venus,observation,GKS 313 folio; GKS 312 folio,Venus end (Dec 31) + Observationes pro stellis fixis quae desiderantur in catalogo (1594),https://archive.org/details/operaomniaedidit12brahuoft/page/n403
p-XII-367,XII,367,1595,Sun,observation,GKS 314 folio,"Observationes Solis (1595, Sep 5–16)",https://archive.org/details/operaomniaedidit12brahuoft/page/n409
p-XII-375,XII,375,1595,Sun,observation,GKS 314 folio,"Loca Solis tail + Observationes Lunae (1595, Jan 17 – Feb 6)",https://archive.org/details/operaomniaedidit12brahuoft/page/n417
p-XII-376,XII,376,1595,Moon,observation,GKS 314 folio,"Observationes/Loca Lunae (1595, Feb 6–7)",https://archive.org/details/operaomniaedidit12brahuoft/page/n418
p-XII-377,XII,377,1595,Moon,observation,GKS 314 folio,"Loca Lunae (1595, Feb 6/7) + Feb 8",https://archive.org/details/operaomniaedidit12brahuoft/page/n419
p-XII-378,XII,378,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 11–12, max-latitude work)",https://archive.org/details/operaomniaedidit12brahuoft/page/n420
p-XII-379,XII,379,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 12 cont.)",https://archive.org/details/operaomniaedidit12brahuoft/page/n421
p-XII-380,XII,380,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 12 cont. + Feb 13 start)",https://archive.org/details/operaomniaedidit12brahuoft/page/n424
p-XII-381,XII,381,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 13, Moon–Saturn)",https://archive.org/details/operaomniaedidit12brahuoft/page/n425
p-XII-382,XII,382,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 13 end + Feb 14)",https://archive.org/details/operaomniaedidit12brahuoft/page/n426
p-XII-383,XII,383,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Feb 14 + Feb 16)",https://archive.org/details/operaomniaedidit12brahuoft/page/n427
p-XII-384,XII,384,1595,Moon,observation,GKS 314 folio,"Observationes/Loca Lunae (1595, Feb 16–18 + reductions)",https://archive.org/details/operaomniaedidit12brahuoft/page/n428
p-XII-385,XII,385,1595,Moon,observation,GKS 314 folio,"Loca Lunae + Collectio φαινομένων ☽ (1595) + Feb 22, Mar 15",https://archive.org/details/operaomniaedidit12brahuoft/page/n429
p-XII-386,XII,386,1595,Moon,observation,GKS 314 folio,"Observationes/Calculus loci Lunae (1595, Mar 15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n432
p-XII-387,XII,387,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Mar 17–20)",https://archive.org/details/operaomniaedidit12brahuoft/page/n433
p-XII-388,XII,388,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Mar 22 – Apr 11)",https://archive.org/details/operaomniaedidit12brahuoft/page/n434
p-XII-389,XII,389,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Apr 11–13, pre-eclipse)",https://archive.org/details/operaomniaedidit12brahuoft/page/n435
p-XII-393,XII,393,1595,Moon,observation,GKS 314 folio,"Loca Lunae + Observationes Lunae (1595, Jul 9 calc + Sep 6–10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n439
p-XII-394,XII,394,1595,Moon,observation,GKS 314 folio,"Observationes Lunae + node/parallax (1595, Sep 10–13)",https://archive.org/details/operaomniaedidit12brahuoft/page/n440
p-XII-395,XII,395,1595,Sun,observation,GKS 314 folio,"Observationes Solis + Sol–Luna distance (1595, Sep 14–15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n441
p-XII-397,XII,397,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Sep 13)",https://archive.org/details/operaomniaedidit12brahuoft/page/n443
p-XII-398,XII,398,1595,Moon,observation,GKS 314 folio,Calculus φαινομένων Lunae + Sep 18 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n444
p-XII-399,XII,399,1595,Moon,observation,GKS 314 folio,Observationes Lunae (Sep 18–19) + Pro Latitudine Maxima (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n445
p-XII-404,XII,404,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Sep 30 max-S-lat + Oct 3)",https://archive.org/details/operaomniaedidit12brahuoft/page/n452
p-XII-405,XII,405,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Oct 3–7)",https://archive.org/details/operaomniaedidit12brahuoft/page/n453
p-XII-406,XII,406,1595,Moon,observation,GKS 314 folio,Loca Lunae + Lunar Eclipse 8 Oct 1595 (Observatio Eclipseos),https://archive.org/details/operaomniaedidit12brahuoft/page/n454
p-XII-407,XII,407,1595,Moon,observation,GKS 314 folio,Lunar Eclipse 8 Oct 1595: computation + Apparentiae diagrams,https://archive.org/details/operaomniaedidit12brahuoft/page/n455
p-XII-408,XII,408,1595,Moon,observation,GKS 314 folio,Loca Lunae (Oct 8 post-eclipse) + Oct 12–14 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n456
p-XII-409,XII,409,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Oct 13–15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n457
p-XII-410,XII,410,1595,Moon,observation,GKS 314 folio,Lunar max-latitude triangles + Oct 16 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n458
p-XII-411,XII,411,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Oct 16; ☽–♂ and ☽–♀ at dawn)",https://archive.org/details/operaomniaedidit12brahuoft/page/n459
p-XII-412,XII,412,1595,Sun,observation,GKS 314 folio,"Continuatio ☽ a ☉ + Loca/parallax (1595, Sep 30 & Oct 16)",https://archive.org/details/operaomniaedidit12brahuoft/page/n460
p-XII-414,XII,414,1595,Sun,observation,GKS 314 folio,"Observationes Lunae (1595, Oct 26? (near ☉) + Oct 28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n462
p-XII-415,XII,415,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Oct 29 – Nov 3)",https://archive.org/details/operaomniaedidit12brahuoft/page/n463
p-XII-416,XII,416,1595,Moon,observation,GKS 314 folio,Loca Lunae (Nov 3) + Nov 6 full Moon + Nov 10 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n464
p-XII-417,XII,417,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Nov 10–25)",https://archive.org/details/operaomniaedidit12brahuoft/page/n465
p-XII-418,XII,418,1595,Moon,observation,GKS 314 folio,"Observationes Lunae (1595, Nov 25 + Dec 4–6)",https://archive.org/details/operaomniaedidit12brahuoft/page/n466
p-XII-419,XII,419,1595,Moon,observation,GKS 314 folio,"Loca Lunae (Dec 6) + Observationes Saturni begin (1595, Jan 24)",https://archive.org/details/operaomniaedidit12brahuoft/page/n467
p-XII-420,XII,420,1595,Saturn,observation,GKS 314 folio,Observationes Saturni: Jan 24 Loca + verdict + Jan 31 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n468
p-XII-422,XII,422,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Feb 5–6)",https://archive.org/details/operaomniaedidit12brahuoft/page/n470
p-XII-423,XII,423,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Feb 7–14); assistant ""Christiernus""",https://archive.org/details/operaomniaedidit12brahuoft/page/n471
p-XII-424,XII,424,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Mar 15 – Apr 11; station)",https://archive.org/details/operaomniaedidit12brahuoft/page/n472
p-XII-425,XII,425,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Apr 12–17 stationary + Sep 11)",https://archive.org/details/operaomniaedidit12brahuoft/page/n473
p-XII-426,XII,426,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Sep 15–22 + Nov 10)",https://archive.org/details/operaomniaedidit12brahuoft/page/n474
p-XII-427,XII,427,1595,Saturn,observation,GKS 314 folio,"Observationes Saturni (1595, Nov 10 Loca + Nov 22 + Dec 6 station)",https://archive.org/details/operaomniaedidit12brahuoft/page/n475
p-XII-428,XII,428,1595,Jupiter,observation,GKS 314 folio,Saturn end (Dec 6–18) + Observationes Iovis begin (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n476
p-XII-429,XII,429,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Jan 2 – Aug 28)",https://archive.org/details/operaomniaedidit12brahuoft/page/n477
p-XII-430,XII,430,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Sep 7–11; opposition near eccentric perigee)",https://archive.org/details/operaomniaedidit12brahuoft/page/n478
p-XII-434,XII,434,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Sep 14 – Oct 12); Loca Sep 30",https://archive.org/details/operaomniaedidit12brahuoft/page/n484
p-XII-435,XII,435,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Oct 12–28); Loca Oct 26–27",https://archive.org/details/operaomniaedidit12brahuoft/page/n485
p-XII-436,XII,436,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Oct 28 – Nov 13); 2nd station, direct",https://archive.org/details/operaomniaedidit12brahuoft/page/n486
p-XII-437,XII,437,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Nov 13 Loca + Nov 15–21)",https://archive.org/details/operaomniaedidit12brahuoft/page/n487
p-XII-438,XII,438,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Nov 23 – Dec 6); quadrature",https://archive.org/details/operaomniaedidit12brahuoft/page/n488
p-XII-439,XII,439,1595,Jupiter,observation,GKS 314 folio,"Observationes Iovis (1595, Dec 6 Loca + Dec 14–17)",https://archive.org/details/operaomniaedidit12brahuoft/page/n489
p-XII-440,XII,440,1595,Sun,observation,GKS 314 folio,"Observationes Iovis (1595, Dec 14–31); ☉ eccentric perigee test + ♃–♂ distance",https://archive.org/details/operaomniaedidit12brahuoft/page/n490
p-XII-441,XII,441,1595,Mars,observation,GKS 314 folio,Jupiter end (Dec 31) + Observationes Martis begin (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n491
p-XII-443,XII,443,1595,Mars,observation,GKS 314 folio,Observationes Martis (1595): latitude vs Copernicus/Prutenic/Alphonsine + Sep 9–11,https://archive.org/details/operaomniaedidit12brahuoft/page/n493
p-XII-444,XII,444,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Sep 15–23)",https://archive.org/details/operaomniaedidit12brahuoft/page/n494
p-XII-445,XII,445,1595,Mars,observation,GKS 314 folio,Observationes Martis: Examen loci via triangles + Mars vs Alphonsine vs Copernicus (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n495
p-XII-446,XII,446,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Oct 12 cmp + Oct 16 Loca + Oct 25)",https://archive.org/details/operaomniaedidit12brahuoft/page/n496
p-XII-447,XII,447,1595,Mars,observation,GKS 314 folio,"Observationes Martis: triangle Loca + cmp (1595, Oct 25)",https://archive.org/details/operaomniaedidit12brahuoft/page/n497
p-XII-448,XII,448,1595,Mars,observation,GKS 314 folio,"Dispositio ♂ cum fixis (star-chart) + Observationes Martis (1595, Oct 26)",https://archive.org/details/operaomniaedidit12brahuoft/page/n498
p-XII-449,XII,449,1595,Mars,observation,GKS 314 folio,Observationes Martis: Oct 26 Loca + Oct 27 (new Sextant) (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n499
p-XII-450,XII,450,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Oct 27 cont.); assistant Christiernus, repaired Sextant",https://archive.org/details/operaomniaedidit12brahuoft/page/n500
p-XII-451,XII,451,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Oct 28); declination resolved, pro latitudine",https://archive.org/details/operaomniaedidit12brahuoft/page/n501
p-XII-452,XII,452,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Oct 28 cont. + Oct 30)",https://archive.org/details/operaomniaedidit12brahuoft/page/n502
p-XII-453,XII,453,1595,Mars,observation,GKS 314 folio,"Supputatio loci Martis (1595, Oct 27/28/30) + opposition-place synthesis",https://archive.org/details/operaomniaedidit12brahuoft/page/n503
p-XII-454,XII,454,1595,Mars,observation,GKS 314 folio,Observationes Martis: supputatio + Nov 3 Loca (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n504
p-XII-455,XII,455,1595,Mars,observation,GKS 314 folio,Collectio φαινομένων Martis + Nov 7–13 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n505
p-XII-456,XII,456,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Nov 21–23 + Dec 4–5)",https://archive.org/details/operaomniaedidit12brahuoft/page/n506
p-XII-457,XII,457,1595,Mars,observation,GKS 314 folio,Observationes Martis: 2nd station verdict + Dec 6 Loca + Dec 14 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n507
p-XII-458,XII,458,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Dec 17 Loca + Dec 18)",https://archive.org/details/operaomniaedidit12brahuoft/page/n508
p-XII-459,XII,459,1595,Mars,observation,GKS 314 folio,"Observationes Martis (1595, Dec 18 cont. + Loca); two-sextant check",https://archive.org/details/operaomniaedidit12brahuoft/page/n509
p-XII-460,XII,460,1595,Mars,observation,GKS 314 folio,Mars end (Dec 18 Loca + Dec 23) + Observationes Veneris begin (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n510
p-XII-461,XII,461,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Jan 2 – Feb 3); station, Sextans Trigonicus",https://archive.org/details/operaomniaedidit12brahuoft/page/n511
p-XII-462,XII,462,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Feb 3 cont. + Feb 5)",https://archive.org/details/operaomniaedidit12brahuoft/page/n514
p-XII-464,XII,464,1595,Venus,observation,GKS 314 folio,Observationes Veneris: station verdict + Feb 6 Loca + Feb 8 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n516
p-XII-465,XII,465,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Feb 12–15)",https://archive.org/details/operaomniaedidit12brahuoft/page/n517
p-XII-466,XII,466,1595,Sun,observation,GKS 314 folio,"Observationes Veneris (1595, Feb 17–18 + Mar 7); near solar conjunction",https://archive.org/details/operaomniaedidit12brahuoft/page/n518
p-XII-467,XII,467,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Mar 7) + symmetric-conjunction comparison",https://archive.org/details/operaomniaedidit12brahuoft/page/n519
p-XII-468,XII,468,1595,Venus,observation,GKS 314 folio,Venus parallax/refraction (Copernican Earth-distances) + Mar 16 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n520
p-XII-469,XII,469,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Mar 16 + Mar 17); Sun-collation for declination",https://archive.org/details/operaomniaedidit12brahuoft/page/n521
p-XII-470,XII,470,1595,,observation,GKS 314 folio,Examinatio instrumentorum + Correctio Armillarum ad ortum (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n522
p-XII-471,XII,471,1595,Venus,observation,GKS 314 folio,Investigatio loci Veneris circa stationem + Mar 18 (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n523
p-XII-472,XII,472,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Mar 20 – May 21); greatest elongation",https://archive.org/details/operaomniaedidit12brahuoft/page/n524
p-XII-473,XII,473,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, May 21 – Jul 28 + Sep 11)",https://archive.org/details/operaomniaedidit12brahuoft/page/n525
p-XII-474,XII,474,1595,Venus,observation,GKS 314 folio,"Observationes Veneris (1595, Sep 15 – Oct 20); Sep 22 Loca + cmp",https://archive.org/details/operaomniaedidit12brahuoft/page/n526
p-XII-475,XII,475,1595,Venus,observation,GKS 314 folio,Venus end (Oct 25–28) + Observationes Mercurii begin (1595),https://archive.org/details/operaomniaedidit12brahuoft/page/n527
p-XII-476,XII,476,1595,Mercury,observation,GKS 314 folio,"Observationes Mercurii (1595, Mar 30 Loca + Apr 1–2); greatest elongation",https://archive.org/details/operaomniaedidit12brahuoft/page/n528
p-XII-477,XII,477,1595,Mercury,observation,GKS 314 folio,"Observationes Mercurii (1595, Apr 2 Loca + Apr 3 + Apr 4)",https://archive.org/details/operaomniaedidit12brahuoft/page/n529
p-XII-478,XII,478,1595,Mercury,observation,GKS 314 folio,"Observationes Mercurii (1595, Apr 4–12); greatest elongation Loca",https://archive.org/details/operaomniaedidit12brahuoft/page/n530
